student_id,track_name,date_enrolled,date_completed,student_track_id,track_completed,days_for_completion,completion_bucket
279908,"Data Scientist",2022-07-01,NULL,7736,0,NULL,NULL
279909,"Data Scientist",2022-07-01,NULL,7737,0,NULL,NULL
279909,"Data Analyst",2022-07-07,NULL,7738,0,NULL,NULL
279914,"Data Scientist",2022-07-01,NULL,7739,0,NULL,NULL
279920,"Data Scientist",2022-07-01,NULL,7740,0,NULL,NULL
279922,"Data Analyst",2022-07-05,NULL,7741,0,NULL,NULL
279923,"Data Analyst",2022-09-07,NULL,7742,0,NULL,NULL
279925,"Data Analyst",2022-07-01,NULL,7743,0,NULL,NULL
279926,"Data Analyst",2022-07-01,NULL,7744,0,NULL,NULL
279928,"Data Analyst",2022-07-01,NULL,7745,0,NULL,NULL
279932,"Data Scientist",2022-07-01,NULL,7746,0,NULL,NULL
279932,"Data Analyst",2022-07-01,NULL,7747,0,NULL,NULL
279932,"Business Analyst",2022-07-01,NULL,7748,0,NULL,NULL
279941,"Data Analyst",2022-07-01,NULL,7749,0,NULL,NULL
279943,"Data Analyst",2022-07-14,NULL,7750,0,NULL,NULL
279947,"Business Analyst",2022-07-01,NULL,7751,0,NULL,NULL
279955,"Data Analyst",2022-07-01,NULL,7752,0,NULL,NULL
279977,"Data Analyst",2022-07-01,NULL,7753,0,NULL,NULL
279981,"Data Scientist",2022-07-01,NULL,7754,0,NULL,NULL
279982,"Data Scientist",2022-07-01,NULL,7755,0,NULL,NULL
279987,"Data Analyst",2022-07-01,NULL,7756,0,NULL,NULL
280006,"Data Analyst",2022-07-01,NULL,7757,0,NULL,NULL
280011,"Data Scientist",2022-07-04,NULL,7758,0,NULL,NULL
280019,"Data Scientist",2022-07-02,NULL,7759,0,NULL,NULL
280021,"Data Analyst",2022-07-02,NULL,7760,0,NULL,NULL
280024,"Data Scientist",2022-07-02,NULL,7761,0,NULL,NULL
280029,"Data Analyst",2022-07-02,NULL,7762,0,NULL,NULL
280029,"Business Analyst",2022-07-02,NULL,7763,0,NULL,NULL
280042,"Data Analyst",2022-07-02,NULL,7764,0,NULL,NULL
280042,"Business Analyst",2022-07-02,NULL,7765,0,NULL,NULL
280048,"Data Scientist",2022-09-24,NULL,7766,0,NULL,NULL
280048,"Data Analyst",2022-09-23,NULL,7767,0,NULL,NULL
280049,"Data Scientist",2022-07-02,NULL,7768,0,NULL,NULL
280064,"Data Analyst",2022-07-02,NULL,7769,0,NULL,NULL
280067,"Data Scientist",2022-07-06,NULL,7770,0,NULL,NULL
280069,"Data Scientist",2022-07-28,NULL,7771,0,NULL,NULL
280069,"Data Analyst",2022-07-02,NULL,7772,0,NULL,NULL
280075,"Data Scientist",2022-07-02,NULL,7773,0,NULL,NULL
280078,"Data Analyst",2022-07-02,NULL,7774,0,NULL,NULL
280081,"Data Analyst",2022-07-02,NULL,7775,0,NULL,NULL
280083,"Data Scientist",2022-07-02,NULL,7776,0,NULL,NULL
280087,"Data Scientist",2022-07-02,NULL,7777,0,NULL,NULL
280088,"Data Analyst",2022-07-02,NULL,7778,0,NULL,NULL
280090,"Data Analyst",2022-07-02,NULL,7779,0,NULL,NULL
280100,"Data Scientist",2022-07-02,NULL,7780,0,NULL,NULL
280100,"Data Analyst",2022-07-02,NULL,7781,0,NULL,NULL
280105,"Data Analyst",2022-07-02,NULL,7782,0,NULL,NULL
280106,"Data Analyst",2022-07-02,NULL,7783,0,NULL,NULL
280107,"Data Analyst",2022-07-02,NULL,7784,0,NULL,NULL
280110,"Data Scientist",2022-07-02,NULL,7785,0,NULL,NULL
280110,"Data Analyst",2022-07-02,NULL,7786,0,NULL,NULL
280114,"Data Analyst",2022-07-02,NULL,7787,0,NULL,NULL
280121,"Data Analyst",2022-08-12,NULL,7788,0,NULL,NULL
280121,"Business Analyst",2022-07-06,NULL,7789,0,NULL,NULL
280124,"Data Scientist",2022-07-02,NULL,7790,0,NULL,NULL
280126,"Business Analyst",2022-07-03,NULL,7791,0,NULL,NULL
280127,"Data Analyst",2022-07-06,NULL,7792,0,NULL,NULL
280135,"Data Analyst",2022-07-03,NULL,7793,0,NULL,NULL
280136,"Data Analyst",2022-07-03,NULL,7794,0,NULL,NULL
280140,"Data Analyst",2022-07-03,2022-07-03,7795,1,0,"Same day"
280140,"Business Analyst",2022-07-03,2022-07-03,7796,1,0,"Same day"
280141,"Data Scientist",2022-07-03,NULL,7797,0,NULL,NULL
280145,"Data Scientist",2022-07-03,NULL,7798,0,NULL,NULL
280145,"Data Analyst",2022-07-03,NULL,7799,0,NULL,NULL
280150,"Business Analyst",2022-07-04,NULL,7800,0,NULL,NULL
280152,"Data Analyst",2022-07-03,NULL,7801,0,NULL,NULL
280152,"Business Analyst",2022-08-18,NULL,7802,0,NULL,NULL
280153,"Data Scientist",2022-07-08,NULL,7803,0,NULL,NULL
280155,"Data Analyst",2022-07-03,NULL,7804,0,NULL,NULL
280159,"Data Analyst",2022-07-03,NULL,7805,0,NULL,NULL
280161,"Data Scientist",2022-07-03,NULL,7806,0,NULL,NULL
280162,"Data Analyst",2022-07-03,NULL,7807,0,NULL,NULL
280164,"Data Analyst",2022-07-03,NULL,7808,0,NULL,NULL
280180,"Data Analyst",2022-07-03,NULL,7809,0,NULL,NULL
280182,"Data Scientist",2022-07-03,NULL,7810,0,NULL,NULL
280188,"Data Analyst",2022-07-03,NULL,7811,0,NULL,NULL
280191,"Data Analyst",2022-07-03,NULL,7812,0,NULL,NULL
280195,"Data Scientist",2022-07-03,NULL,7813,0,NULL,NULL
280198,"Business Analyst",2022-07-03,NULL,7814,0,NULL,NULL
280202,"Data Analyst",2022-07-03,NULL,7815,0,NULL,NULL
280205,"Data Analyst",2022-07-22,NULL,7816,0,NULL,NULL
280213,"Data Analyst",2022-07-03,NULL,7817,0,NULL,NULL
280214,"Data Analyst",2022-07-03,NULL,7818,0,NULL,NULL
280218,"Business Analyst",2022-07-04,NULL,7819,0,NULL,NULL
280220,"Data Scientist",2022-08-13,NULL,7820,0,NULL,NULL
280220,"Data Analyst",2022-08-13,NULL,7821,0,NULL,NULL
280220,"Business Analyst",2022-08-13,NULL,7822,0,NULL,NULL
280233,"Data Scientist",2022-07-04,NULL,7823,0,NULL,NULL
280244,"Data Analyst",2022-07-04,NULL,7824,0,NULL,NULL
280245,"Data Analyst",2022-07-04,NULL,7825,0,NULL,NULL
280249,"Data Scientist",2022-07-04,NULL,7826,0,NULL,NULL
280265,"Data Scientist",2022-07-04,NULL,7827,0,NULL,NULL
280278,"Data Analyst",2022-07-04,NULL,7828,0,NULL,NULL
280279,"Data Scientist",2022-07-04,NULL,7829,0,NULL,NULL
280284,"Data Analyst",2022-07-04,NULL,7830,0,NULL,NULL
280298,"Data Scientist",2022-07-04,NULL,7831,0,NULL,NULL
280317,"Business Analyst",2022-07-04,NULL,7832,0,NULL,NULL
280324,"Data Scientist",2022-07-04,NULL,7833,0,NULL,NULL
280326,"Data Analyst",2022-07-04,NULL,7834,0,NULL,NULL
280330,"Data Scientist",2022-08-15,NULL,7835,0,NULL,NULL
280336,"Data Scientist",2022-07-04,NULL,7836,0,NULL,NULL
280342,"Data Scientist",2022-07-05,NULL,7837,0,NULL,NULL
280346,"Data Scientist",2022-07-05,NULL,7838,0,NULL,NULL
280352,"Data Scientist",2022-07-05,NULL,7839,0,NULL,NULL
280361,"Data Analyst",2022-07-09,NULL,7840,0,NULL,NULL
280362,"Data Analyst",2022-07-05,NULL,7841,0,NULL,NULL
280363,"Data Scientist",2022-07-05,NULL,7842,0,NULL,NULL
280372,"Data Scientist",2022-08-18,NULL,7843,0,NULL,NULL
280372,"Data Analyst",2022-08-18,NULL,7844,0,NULL,NULL
280373,"Data Analyst",2022-07-05,NULL,7845,0,NULL,NULL
280374,"Data Scientist",2022-07-05,NULL,7846,0,NULL,NULL
280380,"Data Scientist",2022-07-05,NULL,7847,0,NULL,NULL
280380,"Data Analyst",2022-07-05,NULL,7848,0,NULL,NULL
280380,"Business Analyst",2022-07-05,NULL,7849,0,NULL,NULL
280381,"Data Analyst",2022-07-05,NULL,7850,0,NULL,NULL
280386,"Data Analyst",2022-07-20,NULL,7851,0,NULL,NULL
280392,"Data Analyst",2022-07-05,NULL,7852,0,NULL,NULL
280396,"Data Scientist",2022-07-22,NULL,7853,0,NULL,NULL
280407,"Data Scientist",2022-07-05,NULL,7854,0,NULL,NULL
280410,"Data Scientist",2022-07-05,NULL,7855,0,NULL,NULL
280412,"Business Analyst",2022-07-10,NULL,7856,0,NULL,NULL
280427,"Data Scientist",2022-07-06,NULL,7857,0,NULL,NULL
280430,"Data Analyst",2022-07-05,NULL,7858,0,NULL,NULL
280431,"Data Scientist",2022-07-05,NULL,7859,0,NULL,NULL
280442,"Data Analyst",2022-07-05,NULL,7860,0,NULL,NULL
280447,"Data Scientist",2022-07-05,NULL,7861,0,NULL,NULL
280448,"Data Scientist",2022-07-06,NULL,7862,0,NULL,NULL
280448,"Data Analyst",2022-07-09,NULL,7863,0,NULL,NULL
280451,"Data Scientist",2022-07-05,NULL,7864,0,NULL,NULL
280452,"Data Analyst",2022-08-11,NULL,7865,0,NULL,NULL
280461,"Data Scientist",2022-07-05,NULL,7866,0,NULL,NULL
280479,"Data Scientist",2022-07-06,NULL,7867,0,NULL,NULL
280479,"Data Analyst",2022-07-06,NULL,7868,0,NULL,NULL
280479,"Business Analyst",2022-07-06,NULL,7869,0,NULL,NULL
280480,"Data Analyst",2022-07-06,NULL,7870,0,NULL,NULL
280481,"Data Analyst",2022-07-06,NULL,7871,0,NULL,NULL
280483,"Data Scientist",2022-07-06,NULL,7872,0,NULL,NULL
280487,"Data Analyst",2022-07-24,NULL,7873,0,NULL,NULL
280506,"Data Analyst",2022-08-24,NULL,7874,0,NULL,NULL
280507,"Data Analyst",2022-07-09,NULL,7875,0,NULL,NULL
280512,"Data Analyst",2022-07-06,NULL,7876,0,NULL,NULL
280517,"Data Scientist",2022-07-06,NULL,7877,0,NULL,NULL
280521,"Data Scientist",2022-07-06,NULL,7878,0,NULL,NULL
280526,"Data Analyst",2022-07-07,NULL,7879,0,NULL,NULL
280543,"Data Scientist",2022-08-28,NULL,7880,0,NULL,NULL
280548,"Data Scientist",2022-07-15,NULL,7881,0,NULL,NULL
280548,"Data Analyst",2022-07-22,NULL,7882,0,NULL,NULL
280551,"Data Analyst",2022-07-06,NULL,7883,0,NULL,NULL
280558,"Data Scientist",2022-07-06,NULL,7884,0,NULL,NULL
280564,"Data Scientist",2022-07-26,NULL,7885,0,NULL,NULL
280571,"Data Analyst",2022-07-06,NULL,7886,0,NULL,NULL
280575,"Data Scientist",2022-07-06,NULL,7887,0,NULL,NULL
280577,"Data Analyst",2022-07-06,NULL,7888,0,NULL,NULL
280582,"Business Analyst",2022-07-06,NULL,7889,0,NULL,NULL
280593,"Data Scientist",2022-07-07,NULL,7890,0,NULL,NULL
280600,"Data Scientist",2022-07-07,NULL,7891,0,NULL,NULL
280601,"Data Analyst",2022-07-07,NULL,7892,0,NULL,NULL
280611,"Data Scientist",2022-07-07,NULL,7893,0,NULL,NULL
280628,"Data Scientist",2022-07-07,NULL,7894,0,NULL,NULL
280632,"Data Scientist",2022-07-07,NULL,7895,0,NULL,NULL
280641,"Data Scientist",2022-07-07,NULL,7896,0,NULL,NULL
280653,"Data Scientist",2022-07-07,NULL,7897,0,NULL,NULL
280655,"Data Analyst",2022-07-18,NULL,7898,0,NULL,NULL
280670,"Data Analyst",2022-07-07,NULL,7899,0,NULL,NULL
280671,"Business Analyst",2022-07-07,NULL,7900,0,NULL,NULL
280676,"Data Scientist",2022-07-07,NULL,7901,0,NULL,NULL
280689,"Data Analyst",2022-07-14,NULL,7902,0,NULL,NULL
280689,"Business Analyst",2022-07-14,NULL,7903,0,NULL,NULL
280694,"Data Analyst",2022-07-07,NULL,7904,0,NULL,NULL
280695,"Data Analyst",2022-07-07,NULL,7905,0,NULL,NULL
280702,"Data Scientist",2022-07-07,NULL,7906,0,NULL,NULL
280705,"Data Analyst",2022-07-07,NULL,7907,0,NULL,NULL
280716,"Data Scientist",2022-07-08,NULL,7908,0,NULL,NULL
280722,"Data Scientist",2022-07-08,NULL,7909,0,NULL,NULL
280724,"Data Scientist",2022-08-07,NULL,7910,0,NULL,NULL
280730,"Data Analyst",2022-07-08,NULL,7911,0,NULL,NULL
280731,"Data Analyst",2022-07-08,NULL,7912,0,NULL,NULL
280736,"Data Scientist",2022-07-08,NULL,7913,0,NULL,NULL
280752,"Data Analyst",2022-07-09,NULL,7914,0,NULL,NULL
280767,"Data Analyst",2022-07-08,NULL,7915,0,NULL,NULL
280772,"Business Analyst",2022-07-09,NULL,7916,0,NULL,NULL
280784,"Data Scientist",2022-07-08,NULL,7917,0,NULL,NULL
280790,"Data Analyst",2022-07-08,NULL,7918,0,NULL,NULL
280792,"Data Scientist",2022-07-08,NULL,7919,0,NULL,NULL
280795,"Data Analyst",2022-07-08,NULL,7920,0,NULL,NULL
280796,"Data Scientist",2022-07-08,NULL,7921,0,NULL,NULL
280798,"Data Analyst",2022-07-08,NULL,7922,0,NULL,NULL
280802,"Data Analyst",2022-07-08,NULL,7923,0,NULL,NULL
280808,"Data Scientist",2022-07-08,NULL,7924,0,NULL,NULL
280813,"Data Scientist",2022-07-09,NULL,7925,0,NULL,NULL
280813,"Data Analyst",2022-07-08,NULL,7926,0,NULL,NULL
280813,"Business Analyst",2022-07-09,NULL,7927,0,NULL,NULL
280814,"Business Analyst",2022-07-08,NULL,7928,0,NULL,NULL
280816,"Data Scientist",2022-07-08,NULL,7929,0,NULL,NULL
280818,"Data Analyst",2022-07-08,NULL,7930,0,NULL,NULL
280821,"Data Scientist",2022-07-08,NULL,7931,0,NULL,NULL
280823,"Data Analyst",2022-07-08,NULL,7932,0,NULL,NULL
280827,"Data Analyst",2022-07-08,NULL,7933,0,NULL,NULL
280830,"Data Scientist",2022-07-08,NULL,7934,0,NULL,NULL
280837,"Data Scientist",2022-09-18,NULL,7935,0,NULL,NULL
280842,"Data Analyst",2022-07-09,NULL,7936,0,NULL,NULL
280847,"Data Scientist",2022-07-09,NULL,7937,0,NULL,NULL
280849,"Data Analyst",2022-07-12,NULL,7938,0,NULL,NULL
280853,"Data Scientist",2022-08-10,NULL,7939,0,NULL,NULL
280863,"Data Analyst",2022-07-09,NULL,7940,0,NULL,NULL
280863,"Business Analyst",2022-08-01,NULL,7941,0,NULL,NULL
280868,"Data Scientist",2022-08-22,NULL,7942,0,NULL,NULL
280869,"Data Scientist",2022-07-10,NULL,7943,0,NULL,NULL
280870,"Data Analyst",2022-07-09,NULL,7944,0,NULL,NULL
280871,"Data Analyst",2022-07-09,NULL,7945,0,NULL,NULL
280877,"Data Analyst",2022-07-09,NULL,7946,0,NULL,NULL
280890,"Data Scientist",2022-07-09,NULL,7947,0,NULL,NULL
280890,"Data Analyst",2022-07-09,NULL,7948,0,NULL,NULL
280890,"Business Analyst",2022-07-09,NULL,7949,0,NULL,NULL
280893,"Data Analyst",2022-07-09,NULL,7950,0,NULL,NULL
280894,"Data Scientist",2022-07-09,NULL,7951,0,NULL,NULL
280896,"Data Analyst",2022-07-09,NULL,7952,0,NULL,NULL
280899,"Data Scientist",2022-07-09,NULL,7953,0,NULL,NULL
280899,"Data Analyst",2022-07-09,NULL,7954,0,NULL,NULL
280899,"Business Analyst",2022-07-09,NULL,7955,0,NULL,NULL
280906,"Data Scientist",2022-07-09,NULL,7956,0,NULL,NULL
280907,"Data Scientist",2022-07-09,NULL,7957,0,NULL,NULL
280911,"Data Scientist",2022-07-09,NULL,7958,0,NULL,NULL
280911,"Data Analyst",2022-07-09,NULL,7959,0,NULL,NULL
280911,"Business Analyst",2022-07-09,NULL,7960,0,NULL,NULL
280913,"Data Scientist",2022-07-09,NULL,7961,0,NULL,NULL
280919,"Data Analyst",2022-07-09,NULL,7962,0,NULL,NULL
280927,"Data Analyst",2022-07-09,NULL,7963,0,NULL,NULL
280930,"Data Scientist",2022-07-09,NULL,7964,0,NULL,NULL
280932,"Data Scientist",2022-07-21,NULL,7965,0,NULL,NULL
280932,"Data Analyst",2022-07-16,NULL,7966,0,NULL,NULL
280932,"Business Analyst",2022-09-07,NULL,7967,0,NULL,NULL
280935,"Data Analyst",2022-07-09,NULL,7968,0,NULL,NULL
280940,"Data Scientist",2022-07-09,NULL,7969,0,NULL,NULL
280947,"Data Analyst",2022-08-27,NULL,7970,0,NULL,NULL
280948,"Data Scientist",2022-08-12,NULL,7971,0,NULL,NULL
280948,"Data Analyst",2022-08-15,NULL,7972,0,NULL,NULL
280954,"Data Scientist",2022-07-10,NULL,7973,0,NULL,NULL
280960,"Data Analyst",2022-07-10,NULL,7974,0,NULL,NULL
280961,"Data Analyst",2022-10-04,NULL,7975,0,NULL,NULL
280967,"Data Scientist",2022-07-10,NULL,7976,0,NULL,NULL
280971,"Data Scientist",2022-07-10,NULL,7977,0,NULL,NULL
280973,"Data Analyst",2022-07-14,NULL,7978,0,NULL,NULL
280973,"Business Analyst",2022-07-15,NULL,7979,0,NULL,NULL
280976,"Data Analyst",2022-07-10,NULL,7980,0,NULL,NULL
280977,"Data Scientist",2022-07-10,NULL,7981,0,NULL,NULL
280990,"Business Analyst",2022-07-10,NULL,7982,0,NULL,NULL
280991,"Data Scientist",2022-07-10,NULL,7983,0,NULL,NULL
280995,"Data Analyst",2022-07-10,NULL,7984,0,NULL,NULL
281001,"Data Scientist",2022-07-10,NULL,7985,0,NULL,NULL
281002,"Data Analyst",2022-07-10,NULL,7986,0,NULL,NULL
281005,"Data Analyst",2022-07-10,NULL,7987,0,NULL,NULL
281013,"Data Analyst",2022-07-10,NULL,7988,0,NULL,NULL
281014,"Business Analyst",2022-07-10,NULL,7989,0,NULL,NULL
281034,"Data Analyst",2022-07-10,NULL,7990,0,NULL,NULL
281045,"Data Scientist",2022-07-12,NULL,7991,0,NULL,NULL
281045,"Data Analyst",2022-07-12,NULL,7992,0,NULL,NULL
281046,"Data Scientist",2022-07-10,NULL,7993,0,NULL,NULL
281047,"Data Scientist",2022-09-19,NULL,7994,0,NULL,NULL
281057,"Data Scientist",2022-07-11,NULL,7995,0,NULL,NULL
281059,"Data Analyst",2022-07-11,NULL,7996,0,NULL,NULL
281075,"Data Scientist",2022-07-11,NULL,7997,0,NULL,NULL
281085,"Data Analyst",2022-07-11,NULL,7998,0,NULL,NULL
281086,"Data Scientist",2022-07-11,NULL,7999,0,NULL,NULL
281095,"Business Analyst",2022-07-12,NULL,8000,0,NULL,NULL
281096,"Data Scientist",2022-07-11,NULL,8001,0,NULL,NULL
281107,"Business Analyst",2022-07-11,NULL,8002,0,NULL,NULL
281117,"Data Analyst",2022-07-11,NULL,8003,0,NULL,NULL
281120,"Data Scientist",2022-07-11,NULL,8004,0,NULL,NULL
281125,"Data Scientist",2022-07-11,NULL,8005,0,NULL,NULL
281129,"Data Analyst",2022-09-05,NULL,8006,0,NULL,NULL
281131,"Data Scientist",2022-07-11,NULL,8007,0,NULL,NULL
281136,"Data Scientist",2022-07-11,NULL,8008,0,NULL,NULL
281138,"Data Analyst",2022-07-11,NULL,8009,0,NULL,NULL
281139,"Data Analyst",2022-07-11,NULL,8010,0,NULL,NULL
281151,"Data Analyst",2022-07-11,NULL,8011,0,NULL,NULL
281152,"Data Scientist",2022-07-11,NULL,8012,0,NULL,NULL
281158,"Data Analyst",2022-07-11,NULL,8013,0,NULL,NULL
281166,"Data Analyst",2022-07-11,NULL,8014,0,NULL,NULL
281176,"Data Scientist",2022-07-12,NULL,8015,0,NULL,NULL
281192,"Data Analyst",2022-07-11,NULL,8016,0,NULL,NULL
281200,"Data Scientist",2022-07-14,NULL,8017,0,NULL,NULL
281207,"Data Analyst",2022-07-12,NULL,8018,0,NULL,NULL
281220,"Data Scientist",2022-07-12,NULL,8019,0,NULL,NULL
281222,"Data Analyst",2022-07-12,NULL,8020,0,NULL,NULL
281227,"Data Scientist",2022-07-12,NULL,8021,0,NULL,NULL
281235,"Data Analyst",2022-07-12,NULL,8022,0,NULL,NULL
281241,"Data Scientist",2022-07-12,NULL,8023,0,NULL,NULL
281241,"Data Analyst",2022-07-12,NULL,8024,0,NULL,NULL
281241,"Business Analyst",2022-07-12,NULL,8025,0,NULL,NULL
281243,"Data Analyst",2022-07-12,NULL,8026,0,NULL,NULL
281254,"Data Analyst",2022-07-12,NULL,8027,0,NULL,NULL
281255,"Data Analyst",2022-07-12,NULL,8028,0,NULL,NULL
281259,"Data Analyst",2022-10-04,NULL,8029,0,NULL,NULL
281261,"Data Analyst",2022-07-12,NULL,8030,0,NULL,NULL
281272,"Data Scientist",2022-07-12,NULL,8031,0,NULL,NULL
281277,"Data Analyst",2022-07-12,NULL,8032,0,NULL,NULL
281279,"Business Analyst",2022-07-12,NULL,8033,0,NULL,NULL
281284,"Data Scientist",2022-07-13,NULL,8034,0,NULL,NULL
281284,"Data Analyst",2022-07-12,NULL,8035,0,NULL,NULL
281286,"Data Scientist",2022-07-12,NULL,8036,0,NULL,NULL
281288,"Data Analyst",2022-07-12,NULL,8037,0,NULL,NULL
281294,"Data Scientist",2022-07-13,NULL,8038,0,NULL,NULL
281295,"Data Analyst",2022-07-12,NULL,8039,0,NULL,NULL
281297,"Data Analyst",2022-07-13,NULL,8040,0,NULL,NULL
281298,"Data Analyst",2022-07-12,NULL,8041,0,NULL,NULL
281299,"Data Scientist",2022-09-21,NULL,8042,0,NULL,NULL
281305,"Data Scientist",2022-07-12,NULL,8043,0,NULL,NULL
281307,"Data Analyst",2022-07-12,NULL,8044,0,NULL,NULL
281310,"Business Analyst",2022-07-13,NULL,8045,0,NULL,NULL
281319,"Data Scientist",2022-07-12,NULL,8046,0,NULL,NULL
281320,"Data Scientist",2022-07-13,NULL,8047,0,NULL,NULL
281320,"Data Analyst",2022-07-13,NULL,8048,0,NULL,NULL
281320,"Business Analyst",2022-07-25,NULL,8049,0,NULL,NULL
281322,"Data Analyst",2022-07-12,NULL,8050,0,NULL,NULL
281327,"Data Scientist",2022-07-12,NULL,8051,0,NULL,NULL
281330,"Data Analyst",2022-07-13,NULL,8052,0,NULL,NULL
281346,"Data Scientist",2022-07-13,NULL,8053,0,NULL,NULL
281360,"Data Analyst",2022-07-13,NULL,8054,0,NULL,NULL
281365,"Data Analyst",2022-07-13,NULL,8055,0,NULL,NULL
281370,"Data Scientist",2022-07-13,NULL,8056,0,NULL,NULL
281370,"Data Analyst",2022-07-17,NULL,8057,0,NULL,NULL
281371,"Data Scientist",2022-07-13,NULL,8058,0,NULL,NULL
281383,"Data Analyst",2022-07-13,NULL,8059,0,NULL,NULL
281387,"Data Scientist",2022-07-13,NULL,8060,0,NULL,NULL
281390,"Data Scientist",2022-09-01,NULL,8061,0,NULL,NULL
281396,"Data Analyst",2022-07-16,NULL,8062,0,NULL,NULL
281399,"Data Analyst",2022-07-13,NULL,8063,0,NULL,NULL
281404,"Data Scientist",2022-07-13,NULL,8064,0,NULL,NULL
281410,"Data Analyst",2022-07-13,NULL,8065,0,NULL,NULL
281411,"Data Analyst",2022-07-13,NULL,8066,0,NULL,NULL
281413,"Data Analyst",2022-07-13,NULL,8067,0,NULL,NULL
281419,"Data Analyst",2022-07-13,NULL,8068,0,NULL,NULL
281422,"Data Analyst",2022-07-13,NULL,8069,0,NULL,NULL
281427,"Data Analyst",2022-07-13,NULL,8070,0,NULL,NULL
281440,"Data Scientist",2022-07-16,NULL,8071,0,NULL,NULL
281444,"Data Analyst",2022-07-29,NULL,8072,0,NULL,NULL
281451,"Data Analyst",2022-07-14,NULL,8073,0,NULL,NULL
281453,"Data Analyst",2022-07-20,NULL,8074,0,NULL,NULL
281455,"Data Scientist",2022-07-14,NULL,8075,0,NULL,NULL
281455,"Data Analyst",2022-07-14,NULL,8076,0,NULL,NULL
281468,"Data Analyst",2022-07-20,NULL,8077,0,NULL,NULL
281471,"Data Scientist",2022-07-14,NULL,8078,0,NULL,NULL
281480,"Data Analyst",2022-07-14,NULL,8079,0,NULL,NULL
281487,"Data Scientist",2022-07-14,NULL,8080,0,NULL,NULL
281492,"Data Analyst",2022-08-15,NULL,8081,0,NULL,NULL
281497,"Data Scientist",2022-07-14,NULL,8082,0,NULL,NULL
281498,"Data Analyst",2022-07-19,NULL,8083,0,NULL,NULL
281501,"Data Scientist",2022-10-18,NULL,8084,0,NULL,NULL
281502,"Business Analyst",2022-07-14,NULL,8085,0,NULL,NULL
281506,"Data Analyst",2022-07-14,NULL,8086,0,NULL,NULL
281512,"Data Scientist",2022-07-14,NULL,8087,0,NULL,NULL
281519,"Data Analyst",2022-07-14,NULL,8088,0,NULL,NULL
281519,"Business Analyst",2022-07-14,NULL,8089,0,NULL,NULL
281522,"Data Analyst",2022-07-22,NULL,8090,0,NULL,NULL
281532,"Data Analyst",2022-07-14,NULL,8091,0,NULL,NULL
281551,"Data Analyst",2022-07-14,NULL,8092,0,NULL,NULL
281554,"Data Scientist",2022-08-13,NULL,8093,0,NULL,NULL
281554,"Data Analyst",2022-08-19,NULL,8094,0,NULL,NULL
281562,"Data Analyst",2022-07-14,NULL,8095,0,NULL,NULL
281565,"Data Analyst",2022-07-14,NULL,8096,0,NULL,NULL
281568,"Data Scientist",2022-07-14,NULL,8097,0,NULL,NULL
281569,"Data Scientist",2022-07-15,NULL,8098,0,NULL,NULL
281572,"Data Analyst",2022-07-15,NULL,8099,0,NULL,NULL
281578,"Data Analyst",2022-07-15,NULL,8100,0,NULL,NULL
281582,"Data Analyst",2022-07-15,NULL,8101,0,NULL,NULL
281592,"Data Analyst",2022-07-15,NULL,8102,0,NULL,NULL
281594,"Data Analyst",2022-07-15,NULL,8103,0,NULL,NULL
281601,"Data Scientist",2022-07-20,NULL,8104,0,NULL,NULL
281607,"Data Scientist",2022-07-15,NULL,8105,0,NULL,NULL
281607,"Data Analyst",2022-09-14,NULL,8106,0,NULL,NULL
281609,"Data Scientist",2022-08-05,NULL,8107,0,NULL,NULL
281609,"Data Analyst",2022-07-15,NULL,8108,0,NULL,NULL
281609,"Business Analyst",2022-08-27,NULL,8109,0,NULL,NULL
281618,"Data Scientist",2022-07-15,NULL,8110,0,NULL,NULL
281618,"Data Analyst",2022-07-15,NULL,8111,0,NULL,NULL
281623,"Data Analyst",2022-07-15,NULL,8112,0,NULL,NULL
281637,"Data Scientist",2022-07-15,NULL,8113,0,NULL,NULL
281642,"Data Scientist",2022-07-15,NULL,8114,0,NULL,NULL
281642,"Business Analyst",2022-07-15,NULL,8115,0,NULL,NULL
281644,"Data Scientist",2022-07-16,NULL,8116,0,NULL,NULL
281670,"Data Analyst",2022-07-15,NULL,8117,0,NULL,NULL
281671,"Data Scientist",2022-08-17,NULL,8118,0,NULL,NULL
281682,"Data Analyst",2022-07-15,NULL,8119,0,NULL,NULL
281692,"Data Analyst",2022-07-16,NULL,8120,0,NULL,NULL
281693,"Data Scientist",2022-07-16,NULL,8121,0,NULL,NULL
281700,"Data Scientist",2022-07-16,NULL,8122,0,NULL,NULL
281712,"Data Analyst",2022-07-16,NULL,8123,0,NULL,NULL
281716,"Data Analyst",2022-07-16,NULL,8124,0,NULL,NULL
281726,"Data Scientist",2022-07-16,NULL,8125,0,NULL,NULL
281730,"Data Scientist",2022-09-29,NULL,8126,0,NULL,NULL
281736,"Data Analyst",2022-07-16,NULL,8127,0,NULL,NULL
281741,"Data Scientist",2022-07-16,NULL,8128,0,NULL,NULL
281742,"Data Scientist",2022-07-24,NULL,8129,0,NULL,NULL
281744,"Data Scientist",2022-07-16,NULL,8130,0,NULL,NULL
281744,"Data Analyst",2022-07-16,NULL,8131,0,NULL,NULL
281744,"Business Analyst",2022-07-16,NULL,8132,0,NULL,NULL
281753,"Data Scientist",2022-07-16,NULL,8133,0,NULL,NULL
